,pi0_zinb,alpha_zinb,beta_zinb,mean_zinb,activemean_zinb,cv_zinb,loglike_zinb
2210016F16Rik,0.0,0.0853604984050889,0.7760663454987045,0.1099912383782546,0.1099912383782546,3.422721232047885,-171.74343405709644
Hnrnpk,0.025803663474808038,2.110810907057411,0.8427698193573562,2.4399832617651014,2.504611411769567,0.716091492928661,-1097.3381051491424
Mir7-1,0.8829220864134816,0.014837237907536004,0.49871139920829555,0.0034832026305369854,0.02975115052731925,24.149723742906236,-8.786719794961972
Rmi1,0.46970224480033035,986.2711380476217,8777.831963015322,0.05958388959011386,0.11235930947450289,0.9421491528010721,-124.23551070842866
Slc28a3,0.984791833188767,369.3803501137621,1309.1980380122095,0.004290869538615495,0.28214245621281425,8.058049184029027,-13.506966216000627
4930455J16Rik,1.0,,,0.0,0.0,,
A230056J06Rik,0.9877617971677203,359.9836372986117,359.85125728367836,0.012242704952088677,1.0003678742598612,8.99657324451181,-27.59312798977072
Naa35,0.0,1.2312284877747268,2.5427045473158527,0.4842200361321746,0.4842200361321746,0.9012196911443309,-506.85177845072616
Spata31d1a,1.0,,,0.0,0.0,,
Spata31d1b,1.0,,,0.0,0.0,,
Spata31d1d,0.0,4.4393485419529055,2468.4455698684224,0.001798438902661135,0.001798438902661135,0.4746138179588283,-7.095219443005297
4930528D03Rik,1.0,,,0.0,0.0,,
Isca1,0.0,0.4482646733950358,0.8100738988691097,0.5533626919973946,0.5533626919973946,1.4935946273028469,-528.3070676428724
Etohd2,0.0,112.88875128152759,12590.64409141329,0.008966082311747397,0.008966082311747397,0.09411842813417474,-27.083751363320403
Zcchc6,0.4210653164497645,0.9686207365214844,1.101840425521236,0.5089377069397185,0.8790934822193234,1.5844806055313598,-499.2894685697013
A530065N20Rik,1.0,,,0.0,0.0,,
Gm5084,1.0,,,0.0,0.0,,
Ctsll3,1.0,,,0.0,0.0,,
4930486L24Rik,0.9744596384981312,2182.094682906355,3669.0509430963853,0.0151896193040321,0.5947300042296065,6.178321519500371,-37.22343252994221
Ctsr,1.0,,,0.0,0.0,,
Cts6,0.07131059841963976,18.661212318933025,4839.100752172418,0.003581341036029016,0.0038563388684468795,0.36672620957764707,-12.662510232593355
Cts8-ps,0.9626562167620355,0.10256685084471652,1.5306863518373954,0.002502298554336764,0.0670070983004441,16.93690812168895,-8.084489441814815
Ctsm,1.0,,,0.0,0.0,,
BC052688,0.0,77.74576213475801,21660.039853022838,0.0035893637621312105,0.0035893637621312105,0.11341268632012397,-11.040255691697014
Zfp808,0.0,226.53717637251592,25227.020839463894,0.008979941698788803,0.008979941698788803,0.06644009709962341,-24.86535598817909
Gm3604,0.0,0.013407490042320013,0.31756985793588643,0.04221902585297256,0.04221902585297256,8.636270934988406,-64.97954131822267
Zfp935,0.8477810722823534,404.29478210756366,1729.4579560503992,0.03558416554675671,0.2337696505966878,2.363415852741139,-82.42868797765136
Zfp934,0.8948664548023946,442.74374452121305,1423.5144961443605,0.032698802577460793,0.31102159178596367,2.9211633859611585,-76.21531153021688
6720489N17Rik,0.0,0.01653107245419506,0.5487905112131983,0.03012273739509491,0.03012273739509491,7.777669514065119,-56.499527853103636
Gm5141,0.0,0.06754057985701119,1.021887948257812,0.06609391956540756,0.06609391956540756,3.8478453386511298,-119.37245601928367
Fbp2,0.0,4.465161830642493,2481.188534110911,0.0017996060231845713,0.0017996060231845713,0.47323994824100074,-6.844478202194928
Fbp1,0.0,0.0030312083701379542,0.09138351777549394,0.0331701869650593,0.0331701869650593,18.163189090536655,-32.42010389365945
2010111I01Rik,0.0,0.4319249710332944,3.6146525470124256,0.1194928047483535,0.1194928047483535,1.5215836872934507,-202.78588003565
Gm16907,0.0,0.026944301599724215,1.3284517123970119,0.02028248475144562,0.02028248475144562,6.092093139297469,-48.02900198250552
Mir3074-1,0.0,4.37705608520622,2433.0440534757595,0.0017990040414407275,0.0017990040414407275,0.4779791408307018,-6.862902181736022
Fancc,0.9034589386087818,2.4274244219157897,4.31783687359997,0.05427396564505458,0.5621853008754218,3.6912706581694503,-105.81894705588044
Ptch1,0.676766389789945,0.6423472607351474,7.209634882735899,0.02879871553456128,0.08909567144284991,2.628695221891077,-69.34108381654272
Ercc6l2,0.6777588193920208,1381.8762646999837,3983.3112812677305,0.11179077093099955,0.3469164639978092,1.451038035670321,-191.8948876361772
Slc35d2,0.9464730416276864,1528.020979057381,3094.2285459813756,0.026433184919146105,0.49382938472398746,4.206471362136728,-60.74093738403772
Zfp367,0.0,0.03896215041777161,0.6950102222110691,0.056059823543054464,0.056059823543054464,5.06615578960591,-99.33901853447037
Habp4,0.0,0.36517311980212885,3.5421154879098196,0.10309463964361457,0.10309463964361457,1.65481938262601,-178.46351397993928
Cdc14b,0.8969078405287223,8398.477432751934,11949.993177043796,0.07245336143592478,0.7028018600785142,2.9497819739680216,-129.9706214731765
1810034E14Rik,0.6204317064883538,10.580008806838146,2241.5314600528664,0.0017915590120939145,0.004719991218231047,1.3724380367491604,-7.3813447569758175
Cdk20,0.0,0.5456311466769534,9.191332684600352,0.059363659808673114,0.059363659808673114,1.3537872613973807,-122.42614793642261
1190003K10Rik,1.0,,,0.0,0.0,,
Spata31,0.0,0.15864160604497327,87.7055039700219,0.001808798751093177,0.001808798751093177,2.5106805089323023,-7.6416967302664
Hiatl1,0.0,0.24524401131278722,0.49853454050479373,0.4919298291036447,0.4919298291036447,2.019299763876962,-472.0509388517676
Nlrp4f,0.950394069486369,0.20199630260835263,4.859695268730303,0.0020619018265765295,0.04156563147242942,10.90674755742453,-7.909413812106504
Zfp369,0.7852807013681247,2.649013111464806,13.408738285962901,0.042419668818192535,0.19755871544140413,2.3270900806216814,-95.05413087906541
Gm10324,0.0,5.071637605765035,2811.539066707822,0.001803865244420623,0.001803865244420623,0.4440438845722905,-6.724696380403708
2410141K09Rik,1.0,,,0.0,0.0,,
Uqcrb,0.09464736072284159,1.1997563549468293,0.9526597231858956,1.1401789705228262,1.2593755417040098,1.0125120052154488,-783.5703225651451
Gm10767,0.9598124678632277,140.05829921512566,686.2493321227452,0.008201971407853814,0.20409243792178192,4.905201678813428,-23.967107777540225
Mterfd1,0.0,0.3149052209284128,1.0196423271279829,0.3088389061048529,0.3088389061048529,1.7820097237555101,-371.82393431099524
Ptdss1,0.3153795181845008,12.99354454113206,21.89251159605265,0.40633285428269084,0.5935154805844604,0.7570190342897681,-444.7767615835747
4933433G19Rik,0.883435872399644,0.008341207097132246,0.164568507530513,0.005908089846599868,0.050685317757929386,32.18824981649696,-9.806677312800105
Zfp712,0.9638726400458196,0.7183064267931639,0.6870131099641366,0.03777295434655157,1.0455498102949752,8.07556398030909,-60.67098149269901
Zfp708,0.0,0.01572945042223967,0.7494030013190354,0.02098930801525218,0.02098930801525218,7.973394010175084,-45.082128464508905
Rslcan18,1.0,,,0.0,0.0,,
Zfp759,0.7027506109271792,0.6312905667802153,8.480012536149406,0.022128591732962465,0.07444453225618355,2.7736668297618476,-56.90162467380148
Rsl1,0.7121799313211185,0.49630864694076254,6.320862748711789,0.022599381528656957,0.07851913048450732,3.0781262266164267,-58.24106632427619
Zfp455,0.09664151706201532,15.875284724076302,1996.9128789071008,0.00718162183039198,0.007949913534918336,0.42036893270636533,-22.9690958955999
Zfp458,0.0,0.0383340074986405,0.8186449035172974,0.04682617253700466,0.04682617253700466,5.107494272200677,-87.6442581717263
F630042J09Rik,0.0,3.39771741480473,1899.0022103845665,0.001789211932574138,0.001789211932574138,0.5425082812050391,-7.028961936905817
Zfp457,0.9591339750055153,2075.1945241992303,4460.9906198518365,0.019010340644284987,0.46518692842894926,4.845822586561275,-47.14614036304088
Zfp595,0.9790419151325933,2.2251767409353347,1.2497115811269668,0.0373169647187291,1.7805522286419972,8.2557375074606,-54.76572805876566
Zfp953,0.0,0.07932539053895422,5.62746227011432,0.014096121258817922,0.014096121258817922,3.550535755433295,-39.77413602833756
Zfp456,0.9693485747942251,2067.3519234973355,2077.7149285407804,0.030498545294468066,0.995012306596496,5.625005900679514,-59.51429212500119
Zfp459,0.751996314679696,0.2193038253290151,2.658599381235703,0.020457447357546833,0.08248848129464463,4.628018352940732,-50.68093494489878
Zfp874a,0.0,0.10120005481743656,1.5589568959540023,0.06491523600176724,0.06491523600176724,3.1434722159407573,-122.49832132554425
Zfp874b,0.0,0.0828338534273294,0.9632628741965926,0.08599298867032201,0.08599298867032201,3.4745300124923726,-147.1404668959988
Zfp58,0.0,0.03663705141145563,0.9255859152831788,0.03958255069195461,0.03958255069195461,5.224439965637838,-78.60670103447536
Zfp87,0.0,0.03513866348261712,0.2546443948763289,0.13799111305663192,0.13799111305663192,5.33466780393072,-158.61136197227077
Zfp748,0.0,0.04590696924339024,1.0561417280260763,0.043466674997483655,0.043466674997483655,4.667245967037742,-86.33725009433819
AA987161,0.0,0.06721097176376079,0.7642744878882597,0.08794088096472916,0.08794088096472916,3.857268873192646,-143.17770901164576
A530054K11Rik,0.3821129444232683,0.2660424229645195,1.2390679661782205,0.13266759683173213,0.21471172706134953,2.588769900758912,-206.64033277995236
Zfp738,0.0,0.04737719369175053,0.8599471391053433,0.055093146470653984,0.055093146470653984,4.594257508448011,-101.83957654602293
Zfp71-rs1,0.0,0.05814191815498941,0.7675705354735962,0.07574798076259591,0.07574798076259591,4.147203269907208,-127.98786568334249
4930441O14Rik,0.0,69.19019271298966,12842.303570643688,0.0053876777115868845,0.0053876777115868845,0.12022027854784516,-18.435783581340303
Zfp85-rs1,0.7906653388663941,0.06001753845011868,0.6513847192707024,0.019287758373569573,0.09213838868881509,9.13077779839627,-40.08182742325082
Zfp493,0.0,0.028418842999345186,2.569172791247293,0.011061475933484522,0.011061475933484522,5.931940737778955,-31.07087913645395
4930525G20Rik,0.0,0.00893217591173687,0.7485482125681152,0.011932666141960861,0.011932666141960861,10.580869700031814,-27.714284003589725
Zfp273,0.9131787682375936,2728.3364366295136,7571.813772397262,0.03128411992301718,0.3603279899164389,3.2437850685181875,-71.94606247874235
BC048507,0.0,0.4262131222981724,6.982197662610849,0.06104283248532365,0.06104283248532365,1.531745424273215,-126.28211421503948
Mtrr,0.0,0.09055891214437098,0.9706784302608376,0.09329445192269935,0.09329445192269935,3.323031067527813,-155.92052536695638
Fastkd3,0.0,93.21613309953686,5192.305903953688,0.017952742928446744,0.017952742928446744,0.10357488469000872,-48.31055877135691
Papd7,0.0,0.06424333359843235,0.4568001073281235,0.14063773753075282,0.14063773753075282,3.9453539005538047,-188.1828981706612
Nsun2,0.6502334196831419,254.29318862676325,616.6721455904673,0.14423103041031476,0.4123636691637434,1.367586457436845,-227.82893687046823
Med10,0.3124972827451448,4.53131645150905,8.573626544837543,0.36335760099440273,0.5285180580016634,0.880645708709423,-427.5742909432382
BC018507,0.21375262326689817,0.4453696102812137,0.5141666661475586,0.6810450984384782,0.8661969738687784,1.7685062922510644,-573.8487629933413
Adamts16,0.0,0.016105889193527113,0.27300159201695323,0.05899558707528323,0.05899558707528323,7.879663049415471,-80.78503940974579
Irx1,1.0,,,0.0,0.0,,
Gm20554,1.0,,,0.0,0.0,,
Irx4,1.0,,,0.0,0.0,,
Ndufs6,0.15539577097549437,1.7777169136168616,1.1007544140415428,1.3640347057400282,1.6149986690398772,0.9219553670011799,-856.0050314939745
Mrpl36,0.0,0.7795072194995663,2.4213374405729455,0.3219325016157667,0.3219325016157667,1.1326348729660287,-393.43596126764714
D630045M09Rik,1.0,,,0.0,0.0,,
Lpcat1,0.9061482607411006,761.5162560346746,4455.338825164913,0.016041344532339616,0.17092218704746598,3.1095169249404604,-43.335979240216915
Slc6a3,1.0,,,0.0,0.0,,
Clptm1l,0.39011350944859763,1.6884173872854997,4.249613864536869,0.24231447555994473,0.3973107771921077,1.2691593700259693,-321.8239365617733
Tert,0.0,0.019205174440481237,2.962672963776888,0.006482380834905926,0.006482380834905926,7.215906079422951,-20.028660586146778
Slc6a18,0.0,3.906606225104315,2179.068159722395,0.0017927875306121685,0.0017927875306121685,0.5059413568392451,-7.139440736822661
Slc6a19,0.9808835800370891,2.023234395053216,3.4732955387551026,0.011135533371026032,0.5825114426566715,8.784430001674394,-28.92101857231909
5430425J12Rik,0.0,3.606853043528743,2015.9752843931512,0.0017891355471723839,0.0017891355471723839,0.5265453430125834,-7.162533970118677
Slc12a7,0.266104205915781,0.5449879420740283,4.968918038863671,0.08049324931232116,0.10967939857560223,1.6919852381920382,-152.19176822581267
Nkd2,0.8762934024526047,0.41355993985151807,0.9282481853784571,0.055114670674070027,0.4455273345704469,5.160438780124287,-95.97762470822255
Trip13,0.9876469105279444,412.8314522847606,660.5070679135338,0.007720952756889957,0.6250220055764852,8.952513469396353,-20.551947721416727
Brd9,0.0,1.183769370184777,0.9727846588634572,1.2168873752263132,1.2168873752263132,0.9191077978812456,-812.1818395500534
Zdhhc11,1.0,,,0.0,0.0,,
Cep72,0.0,0.06603529772009142,5.448739927066187,0.012119370460694275,0.012119370460694275,3.8914542579090177,-34.61060809221746
Slc9a3,1.0,,,0.0,0.0,,
Exoc3,0.0,0.2747097221497243,0.5706711158498368,0.4813801058436781,0.4813801058436781,1.907932408936784,-471.87644287481953
Ahrr,1.0,,,0.0,0.0,,
Pdcd6,0.07834892598218766,0.7861477156027412,1.0315992526503,0.702359840374498,0.762066968915531,1.2104416184280598,-606.7617880663021
Sdha,0.031939487361907624,1.5991682815212165,1.2510121653558581,1.2374713126499788,1.2782995448060437,0.8239841362154477,-813.5501412759272
Ccdc127,0.0,1.3372300240358888,4.568897647959589,0.2926811075824994,0.2926811075824994,0.8647626834264502,-368.1746602907878
Lrrc14b,0.0,0.15725770832630095,10.126275921314312,0.015529668512715198,0.015529668512715198,2.5217035436578423,-41.53400881111539
Zfp72,0.8538087433202749,0.01893863606822331,0.3339604903665651,0.008290390888977811,0.05670921146221726,19.15791005302377,-16.19249634212713
Zfp825,0.9597099608560787,14.163594430860247,16.133524719570683,0.03537055813636053,0.8778983313968074,5.056917309037932,-70.1151041204752
Erap1,0.0,0.5329246146760397,5.044874375066526,0.10563684545048994,0.10563684545048994,1.3698313777760898,-189.40556715004675
Pcsk1,0.9530775667811778,231.67547359245052,851.4182380079275,0.012767845992488055,0.2721053687251334,4.517051861107037,-35.14816912908104
Mir682,0.0,0.5704630553811617,1.9499795456661584,0.29254822526165436,0.29254822526165436,1.323994674262095,-365.0776522662377
Spata9,0.6666069538232081,8.091070998429572,1505.758297489926,0.001791460695581642,0.005373419500272555,1.5395373879562664,-7.463321185381192
Rfesd,0.0,0.11361414887137315,1.0006257645934118,0.11354309762105559,0.11354309762105559,2.966769395785621,-182.10869930152737
Gpr150,0.0,43.06507755257254,11984.96604575942,0.0035932582026638312,0.0035932582026638312,0.15238330308631778,-12.346396303290348
Ttc37,0.7854501434799103,6.599182943779765,15.243248994075811,0.09288398780916289,0.4329249588683157,2.08978682008703,-167.67515592899966
Ankrd32,0.0,0.13912521810938153,0.6273595262196763,0.2217631394676,0.2217631394676,2.6810015860232235,-281.25681423432917
2210408I21Rik,0.4285699690352894,789.8617324317853,7724.886164055461,0.05842813792150201,0.10224898019948536,0.8673010447196402,-119.60934224441262
Fam172a,0.0,0.8537515863631814,5.186378388164347,0.16461421100926574,0.16461421100926574,1.0822665560120726,-251.85752512279382
Pou5f2,0.9630680548072852,560.4012409936131,1057.4350518652554,0.019572557086884594,0.5299628000841253,5.111276437536339,-46.6382735449378
A830082K12Rik,0.7430802488858087,676.7921993206235,2639.346005286964,0.06588044275255052,0.2564242043161139,1.702356309234364,-131.49399759849643
Arrdc3,0.0,0.4360893927587229,1.815547955178398,0.24019712148879716,0.24019712148879716,1.5143011019751806,-321.281910524825
5430425K12Rik,1.0,,,0.0,0.0,,
9330111N05Rik,1.0,,,0.0,0.0,,
Lysmd3,0.0,0.15174889957753696,2.4482226849834894,0.061983291188464885,0.061983291188464885,2.567067123870664,-123.25069784212832
Polr3g,0.8943501218357051,1.3797171892348754,1.9727992778323318,0.07388838519041509,0.699370282997507,3.9147786349267166,-124.33056523071858
Mblac2,0.0,0.42039132444017896,3.5694928034034765,0.117773405801334,0.117773405801334,1.5423151602191407,-197.21863954134116
Cetn3,0.07539636440211431,3.305893003021971,2.34582138485305,1.3030151013322802,1.4092688490130134,0.6392973234358568,-827.4522033959956
C130071C03Rik,0.0,0.29061376230397884,3.9430940376435513,0.073701960828115,0.073701960828115,1.8549914471809268,-141.86074065331073
Mir9-2,1.0,,,0.0,0.0,,
2810049E08Rik,0.00028210756055858585,1455.5234334944596,81108.29517362975,0.017940369924115882,0.017945432466292117,0.03113549588079389,-49.50328881378259
Tmem161b,0.0,0.9670165201404776,3.161788196073345,0.3058448131792713,0.3058448131792713,1.0169112531464932,-378.9756530271971
Xrcc4,0.7466011758354189,0.9269161599420194,1.2332907424900197,0.19044938629331945,0.7515795975818089,2.6839990890873753,-251.02629900110094
Tmem167,0.0,2.8480018497549677,6.15935454676557,0.4623864121039313,0.4623864121039313,0.5925566364944231,-481.33613182928895
Rps23,0.0,1.5339260567655846,0.6324861307073746,2.4252327162495035,2.4252327162495035,0.8074168111449103,-1097.9607619873448
Atg10,0.0,0.0694612053719594,0.5182782200633851,0.13402300672303835,0.13402300672303835,3.794275331695983,-186.21043687099464
4833422C13Rik,0.97208336609004,2592.2824707563113,2197.7553405521967,0.03292805135858654,1.1795136714830996,5.902097580863145,-58.98007921478026
Acot12,1.0,,,0.0,0.0,,
Zcchc9,0.0,0.27429801747643795,0.5288473827046609,0.5186714096486734,0.5186714096486734,1.9093637174248594,-492.632319156157
Ckmt2,0.0,3.858703132471216,2156.5935650264014,0.0017892583911257181,0.0017892583911257181,0.5090721237625526,-6.602401738339493
Msh3,0.6004457994220231,1.1111957216453734,3.8953388145577685,0.11397799764899011,0.2852629192337729,1.9378153318336362,-193.081195694677
Dhfr,0.0,0.19634770577702265,3.9706797609342592,0.049449393453685146,0.049449393453685146,2.2567688800364762,-104.26350322945001
Fam151b,0.0,0.04076473357573798,0.8046865819851862,0.050659144179054344,0.050659144179054344,4.952878745331374,-95.44815407798481
Zfyve16,0.0,0.12274841431449905,0.6642002167975806,0.18480634484933847,0.18480634484933847,2.8542502957723856,-247.66523426930507
Spz1,0.0,0.0013717285519772053,0.0699149410110082,0.01961996294556302,0.01961996294556302,27.00013345670581,-17.995784833335914
Thbs4,0.9773085359940717,22.148268057402216,11.200426826537669,0.04487120314267093,1.9774485740958854,6.7126136054010646,-65.60490686199046
Mtx3,0.0,1.9624314919069594,22.279054059705388,0.08808414785690008,0.08808414785690008,0.7138430699818176,-164.7383447698641
Cmya5,0.0,0.019100270687170393,0.578750194651421,0.033002616437432755,0.033002616437432755,7.235694780599435,-63.00113379684712
Gm4814,1.0,,,0.0,0.0,,
A630019I02Rik,0.9340751214842499,0.3557504114062261,12.186061812674346,0.001924559633325596,0.02919322229567399,7.537082163196495,-7.805373012875142
Papd4,0.0,0.11027834031133468,1.1601367020350324,0.09505633268725312,0.09505633268725312,3.011305998954536,-160.77537360715814
Bhmt,1.0,,,0.0,0.0,,
Bhmt2,1.0,,,0.0,0.0,,
Dmgdh,0.0,53.14278041519502,9865.190278774788,0.005386898672348276,0.005386898672348276,0.13717591431951842,-18.225853556014698
AW495222,0.0,57.6199612489247,10694.060199509066,0.005388034121181577,0.005388034121181577,0.1317387441556538,-16.89385133729388
Arsb,0.0,0.2556647766444545,0.5842866804748159,0.43756735381455303,0.43756735381455303,1.9777188398019145,-440.39883330650093
Lhfpl2,0.1416040341267243,1.1295204464528896,3.9973809124642647,0.24255276538277848,0.28256512731396777,1.0937743914231324,-330.8884687132797
Gm9776,0.0,0.029923646443899048,0.9779936403570538,0.030596974468028525,0.030596974468028525,5.780863870545829,-65.50463982208345
Ap3b1,0.0,1.314422400907968,4.187529796640994,0.3138896831163626,0.3138896831163626,0.8722330207494924,-384.3510922938193
Tbca,0.0,2.7940418623652095,2.0616056922653785,1.3552746157268316,1.3552746157268316,0.5982511548371123,-836.3872495628439
Otp,1.0,,,0.0,0.0,,
Wdr41,0.6061019264920889,5.713449569600386,21.64380373277993,0.10397972585298154,0.2639762234097172,1.4082152586242302,-183.56342762773886
Zbed3,0.0,1.6302414043979094,23.721743482092585,0.06872350700649679,0.06872350700649679,0.7832024556574465,-140.42843437340005
Snora47,0.641008800825245,9.486766105918802,1899.259696789159,0.0017931542202531568,0.004994981003365096,1.4419472848025028,-7.453831781413854
Aggf1,0.3225228577970465,0.39524375804359363,1.1771522128910645,0.22747152725074912,0.33576265984573234,2.051982511997947,-301.6925288320151
F2rl1,0.0,3.0013127069798,417.68781806548145,0.007185540437545824,0.007185540437545824,0.5772239953402302,-25.028312197519625
F2rl2,1.0,,,0.0,0.0,,
Poc5,0.0,432.673951977243,6342.26171718879,0.06822076591456493,0.06822076591456493,0.04807503673893804,-131.63638062889197
Ankdd1b,0.0,0.15890653390358056,87.92905003796105,0.001807213131894145,0.001807213131894145,2.508586741423508,-7.509014609456916
Col4a3bp,0.0,0.5861492783726882,2.2929361029641644,0.25563262648922097,0.25563262648922097,1.306158505051299,-335.5159292550453
Gcnt4,0.0,0.14474068796940068,2.044722479226869,0.07078744887869999,0.07078744887869999,2.6284800416929768,-134.792895322246
1700029F12Rik,1.0,,,0.0,0.0,,
Fam169a,0.0,1.5551048005340227,43.50075342274827,0.03574891647096845,0.03574891647096845,0.8018999178599009,-84.0755332359347
Nsa2,0.07865574691153533,0.9539037620688731,0.6596804623343743,1.3322719094508289,1.4460088126505177,1.1059794261704798,-846.8992279712346
Gfm2,0.0,1.6045217050754206,11.563634874329681,0.1387558256995235,0.1387558256995235,0.7894546766866445,-228.19497538332112
Gm5086,0.0,0.06734612523012536,1.628625929297904,0.0413515000704662,0.0413515000704662,3.8533964523658972,-87.26677962945982
Utp15,0.0,0.0777691403362717,0.5668589060486299,0.1371931172050775,0.1371931172050775,3.5858849448479764,-193.3423548747362
Ankra2,0.12400590128893997,1.097114914015208,6.8806764360063495,0.13967612039653357,0.15944870017053012,1.0872310064039878,-222.93389689364213
Btf3,0.0,1.4748093980963504,0.6312075778726384,2.3364887396740497,2.3364887396740497,0.823440174452086,-1081.762968445072
Foxd1,0.8000591462249702,96.61488906121754,424.08919251824375,0.04555000162011584,0.2278173807908611,2.013267557976339,-101.13582965673979
Tmem174,1.0,,,0.0,0.0,,
Tmem171,0.0,4.152942536347504,1157.1870335222718,0.0035888256747111003,0.0035888256747111003,0.4907067579376195,-13.131283360556775
Fcho2,0.18743107567198714,0.5076812237165998,0.48582098854382444,0.8491316669817243,1.0449964816017896,1.62934175352764,-652.0030511637015
Tnpo1,0.6758708370759469,0.8029015440299786,2.307970915682318,0.112758702290635,0.34788200257394164,2.4346951504421472,-186.06953484772743
Zfp366,0.0,0.04570472902209206,1.552215639304241,0.029444832190054834,0.029444832190054834,4.677560687232305,-66.18291275329169
Ptcd2,0.0,0.12035901175625406,0.8041244963633608,0.1496770864469067,0.1496770864469067,2.882442770929147,-217.00156969094968
Mrps27,0.5201196188444671,2732.825198867059,13419.97751638491,0.09772216059696079,0.20363858251852204,1.041448591448121,-175.0805384621301
6430562O15Rik,0.6348696260526471,9.834287598632685,2001.7181731000546,0.0017938574753675297,0.004912923173097017,1.4202948547609942,-7.449923997446519
Mccc2,0.0,0.19985183123496725,0.8678842535075587,0.2302747519928666,0.2302747519928666,2.2368967265853494,-299.1741827913785
Bdp1,0.5785245538542698,2.1995968885124952,1.8627456258867616,0.49769333345514016,1.1808358897449431,1.5656556386452718,-486.5943606197131
Serf1,0.4959697607667805,1112.0057306073588,4108.878502565019,0.13640814983379249,0.27063485326061,0.9928706447882333,-217.99005438793583
Smn1,0.0,0.204246662233231,2.627391330102906,0.07773743480581226,0.07773743480581226,2.2126998986156607,-148.22825718347764
Naip5,0.974949018264639,2.286391738519132,2.4972093582548145,0.02293614569887362,0.9155787162823172,7.508515564608893,-46.24830700353727
Naip6,0.766010948627197,0.123668783875942,1.398627747171637,0.020689666340509654,0.08842151467824812,6.150720923211731,-48.3055339190971
Naip1,0.6700039608595196,7.930157270058573,1460.8326161450275,0.001791389691028512,0.0054285187655416425,1.5532121362151379,-7.470033124720308
Gtf2h2,0.0,0.12604435819473436,0.6534864500410966,0.19287983429007236,0.19287983429007236,2.8166850869085467,-255.54219642448663
Rad17,0.1147665066779184,0.1793664839375057,1.1014276894376285,0.14415945838620453,0.16284907820783712,2.535275039686256,-219.24686897244635
Taf9,0.0,2.9236929117686854,5.801920593915326,0.503918118913048,0.503918118913048,0.5848360329935921,-496.39094337019463
Ccdc125,0.0,0.2186785258723153,7.30002087602768,0.029955876782548276,0.029955876782548276,2.1384393194638514,-71.34643673721298
Cdk7,0.0,0.1913403833463544,0.6120317037699663,0.31263148978679406,0.31263148978679406,2.286107666856108,-356.6187804187331
Mrps36,0.3017174018191535,1.1285299606900385,1.0886400612236296,0.7238690372921066,1.0366419543862577,1.304249826359877,-617.4852079255295
5930438M14Rik,0.0,4.44064293140328,2469.099379318342,0.0017984869173752064,0.0017984869173752064,0.4745446410510412,-7.095083059400178
4933416M06Rik,0.8828556349062766,0.013779880412179028,0.4402550724813919,0.0036665911260349558,0.03129976523498536,25.040463905517345,-8.832912732632579
Cd180,0.0,223.65192198872538,15619.64686034008,0.01431862858286515,0.01431862858286515,0.06686728387119463,-42.6133448563985
Mast4,0.0,0.1868630557538527,0.5054861785573929,0.3696699606844666,0.3696699606844666,2.3133336582145603,-390.7217236673535
Srek1,0.053510195348354224,0.5493959532820438,0.3992607942423276,1.3024010270908761,1.3760328116479004,1.406990036234815,-823.1517259552077
Nln,0.0,0.11701569636299851,0.6352648590239047,0.1841998572733822,0.1841998572733822,2.9233306450400867,-245.01029184776402
Sgtb,0.0,0.78323350368337,7.459116152821919,0.10500352691076656,0.10500352691076656,1.1299373688253493,-186.49325667564037
Trappc13,0.0,0.23837559626577481,0.6629062730893174,0.35959170389937917,0.35959170389937917,2.048184634839276,-394.91489068602226
Trim23,0.0,0.0651530767781521,1.4477055417060105,0.045004370641127875,0.045004370641127875,3.917712255831507,-92.08558790634869
Ppwd1,0.6919427055374474,0.6747936127562217,1.4628328915583295,0.14210447130761977,0.4612923435412888,2.6564507312084897,-212.06343256529934
Cenpk,0.0,54.920785496632504,10199.195724340709,0.005384815330640462,0.005384815330640462,0.13493718006734842,-18.028397879844615
Adamts6,0.0,50.038593372122634,13931.249745081634,0.0035918237263522276,0.0035918237263522276,0.14136680854269795,-12.40818101522004
Cwc27,0.354173555629017,0.3221478333153812,1.0997417326238814,0.18918222668107448,0.292930443356702,2.3140665020676985,-263.7263771714695
Srek1ip1,0.0,1.4746078099426962,3.4382777225312786,0.42887978486423195,0.42887978486423195,0.8234964572516598,-465.5583576621894
4933425L06Rik,0.0,4.828913972481547,1342.124929380062,0.003597961610557417,0.003597961610557417,0.4550669190629676,-13.607495860946337
Rnf180,0.0,0.08599304122030321,0.6716852833368538,0.12802579326005156,0.12802579326005156,3.41010966643358,-187.4472644024549
Ipo11,0.6765723649551263,1.691150681861533,2.6950122483715098,0.2029545008077461,0.6275113157216369,1.979937559619707,-279.7760030286249
Dimt1,0.0,0.7440918506041126,6.982720892701318,0.10656187781783945,0.10656187781783945,1.15927568235366,-187.68685100847074
3830408C21Rik,0.5849717264478941,12.68524183965714,2945.1795094807985,0.001787576615739784,0.0043071200919408146,1.2646807968562992,-7.2558635712906785
AI197445,0.0,4.651868026690704,1298.978412718241,0.0035811742374965336,0.0035811742374965336,0.4636457757905286,-13.217713977568067
Mir325,1.0,,,0.0,0.0,,
Smim15,0.15553323778597167,3.445284537095884,5.9302590617824285,0.49060728167800244,0.5809669529108821,0.7265599558637346,-498.5364605296854
